loc,ts,tempC,humidity,pressure,windGustKmph
Goa,2018-09-18 21:00:00,25,85,1011,12
Goa,2018-09-19 00:00:00,25,86,1010,11
Goa,2018-09-19 03:00:00,24,88,1010,14
Goa,2018-09-19 06:00:00,25,77,1011,11
Goa,2018-09-19 09:00:00,28,65,1010,15
Goa,2018-09-19 12:00:00,28,70,1009,29
Goa,2018-09-19 15:00:00,27,75,1007,35
Goa,2018-09-19 18:00:00,26,81,1009,26
Goa,2018-09-19 21:00:00,25,84,1009,17
Goa,2018-09-20 00:00:00,25,84,1008,13
Goa,2018-09-20 03:00:00,24,87,1007,18
Goa,2018-09-20 06:00:00,26,78,1008,14
Goa,2018-09-20 09:00:00,28,71,1007,21
Goa,2018-09-20 12:00:00,28,77,1007,29
Goa,2018-09-20 15:00:00,27,83,1006,34
Goa,2018-09-20 18:00:00,26,88,1007,28
Goa,2018-09-20 21:00:00,26,88,1007,17
Goa,2018-09-21 00:00:00,25,89,1006,11
Goa,2018-09-21 03:00:00,25,89,1006,15
Goa,2018-09-21 06:00:00,26,82,1007,11
Goa,2018-09-21 09:00:00,27,74,1007,13
Goa,2018-09-21 12:00:00,28,79,1007,17
Goa,2018-09-21 15:00:00,27,84,1007,19
Goa,2018-09-21 18:00:00,26,86,1008,9
Goa,2018-09-21 21:00:00,26,87,1009,8
Goa,2018-09-22 00:00:00,25,86,1008,15
Goa,2018-09-22 03:00:00,25,87,1009,13
Goa,2018-09-22 06:00:00,25,81,1010,15
Goa,2018-09-22 09:00:00,28,68,1010,20
Goa,2018-09-22 12:00:00,27,71,1009,20
Goa,2018-09-22 15:00:00,28,74,1009,22
Goa,2018-09-22 18:00:00,26,84,1010,15
Goa,2018-09-22 21:00:00,26,87,1012,14
Goa,2018-09-23 00:00:00,25,87,1011,12
Goa,2018-09-23 03:00:00,25,85,1011,12
Goa,2018-09-23 06:00:00,26,78,1013,10
Goa,2018-09-23 09:00:00,27,68,1012,18
Goa,2018-09-23 12:00:00,29,71,1011,24
Goa,2018-09-23 15:00:00,28,73,1010,21
Goa,2018-09-23 18:00:00,26,79,1012,10
Goa,2018-09-23 21:00:00,26,82,1013,3
Goa,2018-09-24 00:00:00,25,86,1012,7
Goa,2018-09-24 03:00:00,24,88,1012,7
Goa,2018-09-24 06:00:00,25,79,1013,6
Goa,2018-09-24 09:00:00,28,67,1012,7
Goa,2018-09-24 12:00:00,29,71,1011,22
Goa,2018-09-24 15:00:00,28,75,1010,25
Goa,2018-09-24 18:00:00,26,85,1012,20
Goa,2018-09-24 21:00:00,26,89,1012,8
Goa,2018-09-25 00:00:00,25,90,1011,6
Goa,2018-09-25 03:00:00,25,91,1011,5
Goa,2018-09-25 06:00:00,26,80,1012,2
Goa,2018-09-25 09:00:00,29,68,1012,12
Goa,2018-09-25 12:00:00,29,73,1010,24
Goa,2018-09-25 15:00:00,29,78,1009,28
Goa,2018-09-25 18:00:00,27,86,1010,21
Goa,2018-09-25 21:00:00,26,88,1011,13
Goa,2018-09-26 00:00:00,26,88,1009,14
Goa,2018-09-26 03:00:00,26,86,1009,10
Goa,2018-09-26 06:00:00,26,77,1010,6
Goa,2018-09-26 09:00:00,28,66,1010,13
Goa,2018-09-26 12:00:00,30,72,1009,22
Goa,2018-09-26 15:00:00,29,78,1007,22
Goa,2018-09-26 18:00:00,27,88,1009,16
Goa,2018-09-26 21:00:00,27,89,1009,11
Goa,2018-09-27 00:00:00,27,85,1008,10
Goa,2018-09-27 03:00:00,27,82,1008,9
Goa,2018-09-27 06:00:00,26,80,1009,10
Goa,2018-09-27 09:00:00,28,69,1009,8
Goa,2018-09-27 12:00:00,30,72,1008,16
Goa,2018-09-27 15:00:00,29,76,1007,23
Goa,2018-09-27 18:00:00,28,81,1008,14
Goa,2018-09-27 21:00:00,27,83,1009,9
Goa,2018-09-28 00:00:00,27,81,1008,11
Goa,2018-09-28 03:00:00,26,80,1008,14
Goa,2018-09-28 06:00:00,27,73,1010,19
Goa,2018-09-28 09:00:00,29,56,1010,10
Goa,2018-09-28 12:00:00,30,66,1009,24
Goa,2018-09-28 15:00:00,30,75,1007,25
Goa,2018-09-28 18:00:00,28,84,1009,12
Goa,2018-09-28 21:00:00,27,83,1010,7
Goa,2018-09-29 00:00:00,27,81,1008,6
Goa,2018-09-29 03:00:00,26,80,1009,6
Goa,2018-09-29 06:00:00,27,74,1010,8
Goa,2018-09-29 09:00:00,30,56,1009,7
Goa,2018-09-29 12:00:00,32,63,1009,22
Goa,2018-09-29 15:00:00,30,69,1008,23
Goa,2018-09-29 18:00:00,28,77,1010,12
Goa,2018-09-29 21:00:00,28,80,1010,8
Goa,2018-09-30 00:00:00,27,79,1009,8
Goa,2018-09-30 03:00:00,27,79,1009,5
Goa,2018-09-30 06:00:00,27,73,1010,13
Goa,2018-09-30 09:00:00,30,57,1010,10
Goa,2018-09-30 12:00:00,30,64,1009,24
Goa,2018-09-30 15:00:00,31,71,1007,22
Goa,2018-09-30 18:00:00,29,79,1008,13
Goa,2018-09-30 21:00:00,28,81,1009,9
Goa,2018-10-01 00:00:00,28,77,1008,6
Goa,2018-10-01 03:00:00,27,74,1008,9
Goa,2018-10-01 06:00:00,27,72,1009,8
Goa,2018-10-01 09:00:00,30,54,1009,15
Goa,2018-10-01 12:00:00,32,60,1008,20
Goa,2018-10-01 15:00:00,31,66,1006,13
Goa,2018-10-01 18:00:00,29,72,1008,8
Goa,2018-10-01 21:00:00,28,74,1009,9
Goa,2018-10-02 00:00:00,28,76,1009,15
Goa,2018-10-02 03:00:00,27,75,1009,13
Goa,2018-10-02 06:00:00,27,68,1010,10
Goa,2018-10-02 09:00:00,30,53,1010,11
Goa,2018-10-02 12:00:00,31,64,1009,22
Goa,2018-10-02 15:00:00,30,75,1008,22
Goa,2018-10-02 18:00:00,29,83,1010,10
Goa,2018-10-02 21:00:00,28,85,1010,4
Goa,2018-10-03 00:00:00,27,79,1009,7
Goa,2018-10-03 03:00:00,27,79,1009,9
Goa,2018-10-03 06:00:00,28,71,1010,7
Goa,2018-10-03 09:00:00,31,54,1010,8
Goa,2018-10-03 12:00:00,32,64,1008,25
Goa,2018-10-03 15:00:00,31,74,1007,25
Goa,2018-10-03 18:00:00,29,81,1009,11
Goa,2018-10-03 21:00:00,28,83,1009,9
Goa,2018-10-04 00:00:00,28,78,1009,9
Goa,2018-10-04 03:00:00,27,76,1009,11
Goa,2018-10-04 06:00:00,28,71,1010,10
Goa,2018-10-04 09:00:00,30,55,1009,14
Goa,2018-10-04 12:00:00,31,60,1008,21
Goa,2018-10-04 15:00:00,31,65,1007,22
Goa,2018-10-04 18:00:00,29,77,1008,16
Goa,2018-10-04 21:00:00,29,72,1009,10
Goa,2018-10-05 00:00:00,28,63,1009,12
Goa,2018-10-05 03:00:00,27,62,1009,9
Goa,2018-10-05 06:00:00,28,67,1010,11
Goa,2018-10-05 09:00:00,31,54,1010,14
Goa,2018-10-05 12:00:00,32,63,1008,16
Goa,2018-10-05 15:00:00,31,71,1007,11
Goa,2018-10-05 18:00:00,29,74,1008,11
Goa,2018-10-05 21:00:00,28,74,1009,17
Goa,2018-10-06 00:00:00,27,72,1009,15
Goa,2018-10-06 03:00:00,27,72,1008,8
Goa,2018-10-06 06:00:00,28,64,1010,12
Goa,2018-10-06 09:00:00,31,50,1010,11
Goa,2018-10-06 12:00:00,33,58,1008,19
Goa,2018-10-06 15:00:00,32,66,1007,27
Goa,2018-10-06 18:00:00,28,81,1009,11
Goa,2018-10-06 21:00:00,28,82,1010,6
Goa,2018-10-07 00:00:00,27,76,1008,14
Goa,2018-10-07 03:00:00,26,64,1009,10
Goa,2018-10-07 06:00:00,27,67,1009,14
Goa,2018-10-07 09:00:00,31,51,1009,18
Goa,2018-10-07 12:00:00,33,60,1008,20
Goa,2018-10-07 15:00:00,30,70,1007,31
Goa,2018-10-07 18:00:00,29,78,1009,15
Goa,2018-10-07 21:00:00,28,79,1010,7
Goa,2018-10-08 00:00:00,26,87,1009,7
Goa,2018-10-08 03:00:00,26,85,1009,8
Goa,2018-10-08 06:00:00,27,74,1010,8
Goa,2018-10-08 09:00:00,31,56,1009,11
Goa,2018-10-08 12:00:00,31,67,1008,26
Goa,2018-10-08 15:00:00,29,77,1007,27
Goa,2018-10-08 18:00:00,28,83,1009,10
Goa,2018-10-08 21:00:00,27,84,1010,11
Chhattisgarh,2018-09-12 00:00:00,25,79,1009,15
Chhattisgarh,2018-09-12 03:00:00,24,82,1009,16
Chhattisgarh,2018-09-12 06:00:00,26,74,1010,15
Chhattisgarh,2018-09-12 09:00:00,30,56,1008,22
Chhattisgarh,2018-09-12 12:00:00,32,51,1006,28
Chhattisgarh,2018-09-12 15:00:00,30,64,1006,28
Chhattisgarh,2018-09-12 18:00:00,27,68,1007,20
Chhattisgarh,2018-09-12 21:00:00,26,76,1008,19
Chhattisgarh,2018-09-13 00:00:00,25,80,1007,18
Chhattisgarh,2018-09-13 03:00:00,24,84,1007,17
Chhattisgarh,2018-09-13 06:00:00,26,72,1008,12
Chhattisgarh,2018-09-13 09:00:00,30,53,1007,17
Chhattisgarh,2018-09-13 12:00:00,33,49,1006,21
Chhattisgarh,2018-09-13 15:00:00,30,63,1005,25
Chhattisgarh,2018-09-13 18:00:00,27,67,1007,18
Chhattisgarh,2018-09-13 21:00:00,26,73,1009,16
Chhattisgarh,2018-09-14 00:00:00,25,75,1008,11
Chhattisgarh,2018-09-14 03:00:00,24,79,1008,9
Chhattisgarh,2018-09-14 06:00:00,26,71,1009,9
Chhattisgarh,2018-09-14 09:00:00,30,54,1009,13
Chhattisgarh,2018-09-14 12:00:00,32,50,1007,16
Chhattisgarh,2018-09-14 15:00:00,31,59,1007,20
Chhattisgarh,2018-09-14 18:00:00,28,64,1008,13
Chhattisgarh,2018-09-14 21:00:00,26,73,1010,18
Chhattisgarh,2018-09-15 00:00:00,25,79,1009,13
Chhattisgarh,2018-09-15 03:00:00,25,82,1009,8
Chhattisgarh,2018-09-15 06:00:00,26,71,1011,9
Chhattisgarh,2018-09-15 09:00:00,30,57,1009,12
Chhattisgarh,2018-09-15 12:00:00,32,50,1007,11
Chhattisgarh,2018-09-15 15:00:00,32,60,1006,11
Chhattisgarh,2018-09-15 18:00:00,28,65,1008,9
Chhattisgarh,2018-09-15 21:00:00,27,73,1009,11
Chhattisgarh,2018-09-16 00:00:00,25,79,1008,11
Chhattisgarh,2018-09-16 03:00:00,25,82,1008,15
Chhattisgarh,2018-09-16 06:00:00,26,75,1009,14
Chhattisgarh,2018-09-16 09:00:00,30,60,1007,16
Chhattisgarh,2018-09-16 12:00:00,32,54,1005,20
Chhattisgarh,2018-09-16 15:00:00,31,63,1005,16
Chhattisgarh,2018-09-16 18:00:00,28,67,1007,11
Chhattisgarh,2018-09-16 21:00:00,27,73,1007,10
Chhattisgarh,2018-09-17 00:00:00,26,76,1006,11
Chhattisgarh,2018-09-17 03:00:00,25,78,1007,8
Chhattisgarh,2018-09-17 06:00:00,26,78,1007,8
Chhattisgarh,2018-09-17 09:00:00,29,63,1005,9
Chhattisgarh,2018-09-17 12:00:00,30,58,1004,19
Chhattisgarh,2018-09-17 15:00:00,30,70,1004,14
Chhattisgarh,2018-09-17 18:00:00,27,75,1006,9
Chhattisgarh,2018-09-17 21:00:00,26,80,1006,10
Chhattisgarh,2018-09-18 00:00:00,25,83,1006,11
Chhattisgarh,2018-09-18 03:00:00,24,82,1007,8
Chhattisgarh,2018-09-18 06:00:00,26,69,1007,11
Chhattisgarh,2018-09-18 09:00:00,31,53,1006,12
Chhattisgarh,2018-09-18 12:00:00,33,47,1004,17
Chhattisgarh,2018-09-18 15:00:00,32,59,1004,13
Chhattisgarh,2018-09-18 18:00:00,29,68,1006,6
Chhattisgarh,2018-09-18 21:00:00,27,77,1007,10
Chhattisgarh,2018-09-19 00:00:00,25,81,1006,14
Chhattisgarh,2018-09-19 03:00:00,25,81,1007,11
Chhattisgarh,2018-09-19 06:00:00,26,69,1007,10
Chhattisgarh,2018-09-19 09:00:00,31,54,1005,15
Chhattisgarh,2018-09-19 12:00:00,34,47,1003,19
Chhattisgarh,2018-09-19 15:00:00,32,59,1003,19
Chhattisgarh,2018-09-19 18:00:00,29,61,1005,11
Chhattisgarh,2018-09-19 21:00:00,27,66,1005,11
Chhattisgarh,2018-09-20 00:00:00,26,70,1004,18
Chhattisgarh,2018-09-20 03:00:00,24,73,1004,18
Chhattisgarh,2018-09-20 06:00:00,27,70,1004,21
Chhattisgarh,2018-09-20 09:00:00,30,64,1004,21
Chhattisgarh,2018-09-20 12:00:00,30,71,1002,28
Chhattisgarh,2018-09-20 15:00:00,29,83,1000,29
Chhattisgarh,2018-09-20 18:00:00,25,87,1003,27
Chhattisgarh,2018-09-20 21:00:00,24,92,1002,21
Chhattisgarh,2018-09-21 00:00:00,24,94,1000,30
Chhattisgarh,2018-09-21 03:00:00,24,93,1000,32
Chhattisgarh,2018-09-21 06:00:00,24,93,999,40
Chhattisgarh,2018-09-21 09:00:00,26,91,999,48
Chhattisgarh,2018-09-21 12:00:00,26,86,998,42
Chhattisgarh,2018-09-21 15:00:00,28,90,997,43
Chhattisgarh,2018-09-21 18:00:00,24,91,1002,30
Chhattisgarh,2018-09-21 21:00:00,24,91,1004,36
Chhattisgarh,2018-09-22 00:00:00,23,91,1005,33
Chhattisgarh,2018-09-22 03:00:00,23,92,1006,29
Chhattisgarh,2018-09-22 06:00:00,24,87,1009,29
Chhattisgarh,2018-09-22 09:00:00,27,78,1009,28
Chhattisgarh,2018-09-22 12:00:00,28,79,1008,37
Chhattisgarh,2018-09-22 15:00:00,28,82,1008,33
Chhattisgarh,2018-09-22 18:00:00,26,86,1009,12
Chhattisgarh,2018-09-22 21:00:00,25,90,1012,15
Chhattisgarh,2018-09-23 00:00:00,24,91,1011,13
Chhattisgarh,2018-09-23 03:00:00,23,92,1012,14
Chhattisgarh,2018-09-23 06:00:00,25,78,1013,9
Chhattisgarh,2018-09-23 09:00:00,30,62,1012,14
Chhattisgarh,2018-09-23 12:00:00,32,57,1010,19
Chhattisgarh,2018-09-23 15:00:00,30,68,1010,16
Chhattisgarh,2018-09-23 18:00:00,28,73,1012,7
Chhattisgarh,2018-09-23 21:00:00,26,82,1013,8
Chhattisgarh,2018-09-24 00:00:00,25,87,1011,9
Chhattisgarh,2018-09-24 03:00:00,24,90,1012,6
Chhattisgarh,2018-09-24 06:00:00,26,77,1012,6
Chhattisgarh,2018-09-24 09:00:00,31,63,1011,15
Chhattisgarh,2018-09-24 12:00:00,32,57,1009,15
Chhattisgarh,2018-09-24 15:00:00,31,67,1009,13
Chhattisgarh,2018-09-24 18:00:00,28,71,1010,11
Chhattisgarh,2018-09-24 21:00:00,27,79,1011,11
Chhattisgarh,2018-09-25 00:00:00,26,85,1010,9
Chhattisgarh,2018-09-25 03:00:00,25,88,1011,15
Chhattisgarh,2018-09-25 06:00:00,27,79,1011,14
Chhattisgarh,2018-09-25 09:00:00,30,60,1010,20
Chhattisgarh,2018-09-25 12:00:00,33,53,1008,22
Chhattisgarh,2018-09-25 15:00:00,31,64,1007,16
Chhattisgarh,2018-09-25 18:00:00,27,69,1008,12
Chhattisgarh,2018-09-25 21:00:00,26,73,1010,11
Chhattisgarh,2018-09-26 00:00:00,25,77,1009,11
Chhattisgarh,2018-09-26 03:00:00,24,82,1009,11
Chhattisgarh,2018-09-26 06:00:00,26,71,1010,8
Chhattisgarh,2018-09-26 09:00:00,31,55,1009,8
Chhattisgarh,2018-09-26 12:00:00,33,48,1007,12
Chhattisgarh,2018-09-26 15:00:00,31,59,1007,10
Chhattisgarh,2018-09-26 18:00:00,28,64,1009,7
Chhattisgarh,2018-09-26 21:00:00,27,70,1009,8
Chhattisgarh,2018-09-27 00:00:00,26,74,1009,9
Chhattisgarh,2018-09-27 03:00:00,25,76,1009,11
Chhattisgarh,2018-09-27 06:00:00,26,68,1011,6
Chhattisgarh,2018-09-27 09:00:00,31,54,1009,11
Chhattisgarh,2018-09-27 12:00:00,34,47,1008,11
Chhattisgarh,2018-09-27 15:00:00,32,58,1008,8
Chhattisgarh,2018-09-27 18:00:00,28,63,1010,11
Chhattisgarh,2018-09-27 21:00:00,27,69,1010,10
Chhattisgarh,2018-09-28 00:00:00,26,74,1010,5
Chhattisgarh,2018-09-28 03:00:00,25,76,1010,4
Chhattisgarh,2018-09-28 06:00:00,27,68,1011,7
Chhattisgarh,2018-09-28 09:00:00,32,54,1011,11
Chhattisgarh,2018-09-28 12:00:00,33,46,1008,10
Chhattisgarh,2018-09-28 15:00:00,32,58,1008,10
Chhattisgarh,2018-09-28 18:00:00,28,62,1010,11
Chhattisgarh,2018-09-28 21:00:00,26,67,1011,5
Chhattisgarh,2018-09-29 00:00:00,26,70,1010,8
Chhattisgarh,2018-09-29 03:00:00,25,72,1011,4
Chhattisgarh,2018-09-29 06:00:00,27,65,1012,5
Chhattisgarh,2018-09-29 09:00:00,31,52,1011,8
Chhattisgarh,2018-09-29 12:00:00,34,46,1009,14
Chhattisgarh,2018-09-29 15:00:00,32,58,1009,11
Chhattisgarh,2018-09-29 18:00:00,28,60,1010,7
Chhattisgarh,2018-09-29 21:00:00,27,64,1010,7
Chhattisgarh,2018-09-30 00:00:00,26,67,1010,9
Chhattisgarh,2018-09-30 03:00:00,25,68,1011,4
Chhattisgarh,2018-09-30 06:00:00,25,62,1012,4
Chhattisgarh,2018-09-30 09:00:00,31,49,1011,8
Chhattisgarh,2018-09-30 12:00:00,33,45,1008,9
Chhattisgarh,2018-09-30 15:00:00,32,60,1008,12
Chhattisgarh,2018-09-30 18:00:00,29,62,1009,12
Chhattisgarh,2018-09-30 21:00:00,27,67,1010,6
Chhattisgarh,2018-10-01 00:00:00,25,70,1010,6
Chhattisgarh,2018-10-01 03:00:00,25,73,1011,3
Chhattisgarh,2018-10-01 06:00:00,25,65,1011,5
Chhattisgarh,2018-10-01 09:00:00,32,49,1010,7
Chhattisgarh,2018-10-01 12:00:00,33,43,1009,6
Chhattisgarh,2018-10-01 15:00:00,32,56,1008,8
Chhattisgarh,2018-10-01 18:00:00,28,58,1010,9
Chhattisgarh,2018-10-01 21:00:00,27,64,1011,6
Chhattisgarh,2018-10-02 00:00:00,25,70,1011,9
Chhattisgarh,2018-10-02 03:00:00,23,73,1012,6
Chhattisgarh,2018-10-02 06:00:00,25,65,1012,0
Chhattisgarh,2018-10-02 09:00:00,31,51,1011,9
Chhattisgarh,2018-10-02 12:00:00,34,44,1009,11
Chhattisgarh,2018-10-02 15:00:00,32,58,1009,5
Chhattisgarh,2018-10-02 18:00:00,29,60,1011,10
Chhattisgarh,2018-10-02 21:00:00,27,66,1011,6
Chhattisgarh,2018-10-03 00:00:00,25,71,1011,9
Chhattisgarh,2018-10-03 03:00:00,24,73,1011,7
Chhattisgarh,2018-10-03 06:00:00,25,66,1012,7
Chhattisgarh,2018-10-03 09:00:00,32,50,1011,9
Chhattisgarh,2018-10-03 12:00:00,34,41,1009,7
Chhattisgarh,2018-10-03 15:00:00,32,54,1009,9
Chhattisgarh,2018-10-03 18:00:00,29,54,1011,10
Chhattisgarh,2018-10-03 21:00:00,26,59,1011,7
Chhattisgarh,2018-10-04 00:00:00,25,66,1011,6
Chhattisgarh,2018-10-04 03:00:00,23,68,1012,7
Chhattisgarh,2018-10-04 06:00:00,25,63,1013,4
Chhattisgarh,2018-10-04 09:00:00,32,48,1011,7
Chhattisgarh,2018-10-04 12:00:00,34,41,1010,10
Chhattisgarh,2018-10-04 15:00:00,32,54,1009,9
Chhattisgarh,2018-10-04 18:00:00,29,60,1011,8
Chhattisgarh,2018-10-04 21:00:00,26,65,1012,6
Chhattisgarh,2018-10-05 00:00:00,25,70,1012,7
Chhattisgarh,2018-10-05 03:00:00,23,72,1012,5
Chhattisgarh,2018-10-05 06:00:00,25,63,1013,4
Chhattisgarh,2018-10-05 09:00:00,31,50,1012,5
Chhattisgarh,2018-10-05 12:00:00,34,43,1010,11
Chhattisgarh,2018-10-05 15:00:00,31,55,1010,8
Chhattisgarh,2018-10-05 18:00:00,29,58,1011,9
Chhattisgarh,2018-10-05 21:00:00,27,62,1011,7
Chhattisgarh,2018-10-06 00:00:00,25,68,1011,6
Chhattisgarh,2018-10-06 03:00:00,24,70,1012,4
Chhattisgarh,2018-10-06 06:00:00,25,67,1013,4
Chhattisgarh,2018-10-06 09:00:00,31,51,1012,8
Chhattisgarh,2018-10-06 12:00:00,34,39,1010,14
Chhattisgarh,2018-10-06 15:00:00,31,54,1010,12
Chhattisgarh,2018-10-06 18:00:00,28,56,1011,8
Chhattisgarh,2018-10-06 21:00:00,25,59,1012,4
Chhattisgarh,2018-10-07 00:00:00,24,66,1012,8
Chhattisgarh,2018-10-07 03:00:00,23,69,1013,2
Chhattisgarh,2018-10-07 06:00:00,24,63,1013,5
Chhattisgarh,2018-10-07 09:00:00,31,48,1012,9
Chhattisgarh,2018-10-07 12:00:00,34,37,1009,10
Chhattisgarh,2018-10-07 15:00:00,31,51,1009,12
Chhattisgarh,2018-10-07 18:00:00,28,51,1010,9
Chhattisgarh,2018-10-07 21:00:00,25,56,1011,4
Chhattisgarh,2018-10-08 00:00:00,24,63,1012,6
Chhattisgarh,2018-10-08 03:00:00,23,66,1012,6
Chhattisgarh,2018-10-08 06:00:00,24,59,1012,4
Chhattisgarh,2018-10-08 09:00:00,31,45,1011,3
Chhattisgarh,2018-10-08 12:00:00,34,35,1009,12
Chhattisgarh,2018-10-08 15:00:00,30,50,1008,12
Chhattisgarh,2018-10-08 18:00:00,27,52,1009,8
Chhattisgarh,2018-10-08 21:00:00,25,57,1010,11
Gujarat,2018-09-12 00:00:00,27,74,1010,19
Gujarat,2018-09-12 03:00:00,26,79,1010,18
Gujarat,2018-09-12 06:00:00,26,73,1011,20
Gujarat,2018-09-12 09:00:00,28,59,1010,26
Gujarat,2018-09-12 12:00:00,31,51,1008,25
Gujarat,2018-09-12 15:00:00,31,56,1007,28
Gujarat,2018-09-12 18:00:00,29,66,1008,22
Gujarat,2018-09-12 21:00:00,28,70,1008,16
Gujarat,2018-09-13 00:00:00,26,74,1007,19
Gujarat,2018-09-13 03:00:00,25,78,1007,14
Gujarat,2018-09-13 06:00:00,25,73,1009,18
Gujarat,2018-09-13 09:00:00,28,60,1009,24
Gujarat,2018-09-13 12:00:00,31,54,1008,23
Gujarat,2018-09-13 15:00:00,31,57,1007,20
Gujarat,2018-09-13 18:00:00,28,71,1008,20
Gujarat,2018-09-13 21:00:00,27,75,1008,27
Gujarat,2018-09-14 00:00:00,26,79,1007,19
Gujarat,2018-09-14 03:00:00,25,82,1007,13
Gujarat,2018-09-14 06:00:00,25,73,1009,13
Gujarat,2018-09-14 09:00:00,28,57,1009,21
Gujarat,2018-09-14 12:00:00,31,55,1009,24
Gujarat,2018-09-14 15:00:00,31,56,1008,21
Gujarat,2018-09-14 18:00:00,29,68,1009,15
Gujarat,2018-09-14 21:00:00,28,75,1010,19
Gujarat,2018-09-15 00:00:00,27,76,1010,14
Gujarat,2018-09-15 03:00:00,26,78,1010,11
Gujarat,2018-09-15 06:00:00,25,69,1012,11
Gujarat,2018-09-15 09:00:00,28,53,1011,11
Gujarat,2018-09-15 12:00:00,31,50,1010,18
Gujarat,2018-09-15 15:00:00,32,50,1009,16
Gujarat,2018-09-15 18:00:00,31,55,1009,6
Gujarat,2018-09-15 21:00:00,27,63,1010,14
Gujarat,2018-09-16 00:00:00,26,71,1009,12
Gujarat,2018-09-16 03:00:00,25,73,1010,13
Gujarat,2018-09-16 06:00:00,26,67,1011,17
Gujarat,2018-09-16 09:00:00,30,52,1010,19
Gujarat,2018-09-16 12:00:00,31,49,1008,13
Gujarat,2018-09-16 15:00:00,31,50,1007,14
Gujarat,2018-09-16 18:00:00,29,56,1008,8
Gujarat,2018-09-16 21:00:00,27,59,1008,9
Gujarat,2018-09-17 00:00:00,25,67,1008,12
Gujarat,2018-09-17 03:00:00,26,69,1008,17
Gujarat,2018-09-17 06:00:00,25,67,1009,17
Gujarat,2018-09-17 09:00:00,29,57,1009,18
Gujarat,2018-09-17 12:00:00,32,41,1007,17
Gujarat,2018-09-17 15:00:00,33,44,1006,15
Gujarat,2018-09-17 18:00:00,30,51,1007,11
Gujarat,2018-09-17 21:00:00,28,56,1008,12
Gujarat,2018-09-18 00:00:00,26,69,1008,13
Gujarat,2018-09-18 03:00:00,26,71,1008,12
Gujarat,2018-09-18 06:00:00,26,62,1009,8
Gujarat,2018-09-18 09:00:00,29,47,1009,16
Gujarat,2018-09-18 12:00:00,32,35,1008,17
Gujarat,2018-09-18 15:00:00,34,39,1007,12
Gujarat,2018-09-18 18:00:00,31,49,1007,13
Gujarat,2018-09-18 21:00:00,28,58,1008,11
Gujarat,2018-09-19 00:00:00,27,66,1009,11
Gujarat,2018-09-19 03:00:00,27,71,1009,14
Gujarat,2018-09-19 06:00:00,27,70,1010,13
Gujarat,2018-09-19 09:00:00,29,52,1009,18
Gujarat,2018-09-19 12:00:00,32,40,1007,23
Gujarat,2018-09-19 15:00:00,34,42,1006,20
Gujarat,2018-09-19 18:00:00,32,45,1006,10
Gujarat,2018-09-19 21:00:00,29,48,1007,9
Gujarat,2018-09-20 00:00:00,28,60,1007,11
Gujarat,2018-09-20 03:00:00,26,66,1007,15
Gujarat,2018-09-20 06:00:00,25,71,1008,18
Gujarat,2018-09-20 09:00:00,29,49,1008,26
Gujarat,2018-09-20 12:00:00,33,36,1006,24
Gujarat,2018-09-20 15:00:00,34,35,1005,21
Gujarat,2018-09-20 18:00:00,31,44,1006,17
Gujarat,2018-09-20 21:00:00,29,51,1006,14
Gujarat,2018-09-21 00:00:00,27,51,1005,15
Gujarat,2018-09-21 03:00:00,26,53,1005,26
Gujarat,2018-09-21 06:00:00,28,59,1007,30
Gujarat,2018-09-21 09:00:00,31,35,1006,33
Gujarat,2018-09-21 12:00:00,34,25,1004,35
Gujarat,2018-09-21 15:00:00,35,30,1003,35
Gujarat,2018-09-21 18:00:00,33,36,1004,23
Gujarat,2018-09-21 21:00:00,30,40,1005,16
Gujarat,2018-09-22 00:00:00,27,48,1005,15
Gujarat,2018-09-22 03:00:00,26,55,1004,7
Gujarat,2018-09-22 06:00:00,26,56,1005,7
Gujarat,2018-09-22 09:00:00,31,43,1005,15
Gujarat,2018-09-22 12:00:00,33,44,1004,24
Gujarat,2018-09-22 15:00:00,33,53,1003,15
Gujarat,2018-09-22 18:00:00,29,68,1005,14
Gujarat,2018-09-22 21:00:00,27,73,1006,23
Gujarat,2018-09-23 00:00:00,27,77,1006,25
Gujarat,2018-09-23 03:00:00,27,78,1005,16
Gujarat,2018-09-23 06:00:00,27,76,1007,23
Gujarat,2018-09-23 09:00:00,28,69,1009,27
Gujarat,2018-09-23 12:00:00,30,57,1008,23
Gujarat,2018-09-23 15:00:00,31,65,1007,15
Gujarat,2018-09-23 18:00:00,29,70,1009,15
Gujarat,2018-09-23 21:00:00,28,76,1009,26
Gujarat,2018-09-24 00:00:00,26,80,1009,21
Gujarat,2018-09-24 03:00:00,27,83,1009,20
Gujarat,2018-09-24 06:00:00,27,75,1011,20
Gujarat,2018-09-24 09:00:00,29,50,1011,22
Gujarat,2018-09-24 12:00:00,33,39,1009,23
Gujarat,2018-09-24 15:00:00,35,40,1008,24
Gujarat,2018-09-24 18:00:00,30,71,1010,19
Gujarat,2018-09-24 21:00:00,28,78,1010,14
Gujarat,2018-09-25 00:00:00,27,76,1010,14
Gujarat,2018-09-25 03:00:00,26,73,1010,8
Gujarat,2018-09-25 06:00:00,27,68,1012,12
Gujarat,2018-09-25 09:00:00,29,46,1011,15
Gujarat,2018-09-25 12:00:00,33,32,1009,16
Gujarat,2018-09-25 15:00:00,34,33,1008,13
