loc,ts,tempC,humidity,pressure,windGustKmph,precipMM,weatherDescValue
Chhattisgarh,2018-09-25 06:00:00,27,79,1011,14,0.0,Sunny
Chhattisgarh,2018-09-25 09:00:00,30,60,1010,20,0.1,Patchy rain possible
Chhattisgarh,2018-09-25 12:00:00,33,53,1008,22,0.1,Patchy rain possible
Chhattisgarh,2018-09-25 15:00:00,31,64,1007,16,0.1,Patchy rain possible
Chhattisgarh,2018-09-25 18:00:00,27,69,1008,12,0.0,Partly cloudy
Chhattisgarh,2018-09-25 21:00:00,26,73,1010,11,0.0,Clear
Chhattisgarh,2018-09-26 00:00:00,25,77,1009,11,0.0,Clear
Chhattisgarh,2018-09-26 03:00:00,24,82,1009,11,0.0,Clear
Chhattisgarh,2018-09-26 06:00:00,26,71,1010,8,0.0,Sunny
Chhattisgarh,2018-09-26 09:00:00,31,55,1009,8,0.0,Sunny
Chhattisgarh,2018-09-26 12:00:00,33,48,1007,12,0.0,Partly cloudy
Chhattisgarh,2018-09-26 15:00:00,31,59,1007,10,0.0,Sunny
Chhattisgarh,2018-09-26 18:00:00,28,64,1009,7,0.0,Clear
Chhattisgarh,2018-09-26 21:00:00,27,70,1009,8,0.0,Clear
Chhattisgarh,2018-09-27 00:00:00,26,74,1009,9,0.0,Clear
Chhattisgarh,2018-09-27 03:00:00,25,76,1009,11,0.0,Partly cloudy
Chhattisgarh,2018-09-27 06:00:00,26,68,1011,6,0.0,Partly cloudy
Chhattisgarh,2018-09-27 09:00:00,31,54,1009,11,0.0,Sunny
Chhattisgarh,2018-09-27 12:00:00,34,47,1008,11,0.0,Partly cloudy
Chhattisgarh,2018-09-27 15:00:00,32,58,1008,8,0.0,Cloudy
Chhattisgarh,2018-09-27 18:00:00,28,63,1010,11,0.0,Clear
Chhattisgarh,2018-09-27 21:00:00,27,69,1010,10,0.0,Clear
Chhattisgarh,2018-09-28 00:00:00,26,74,1010,5,0.0,Clear
Chhattisgarh,2018-09-28 03:00:00,25,76,1010,4,0.0,Clear
Chhattisgarh,2018-09-28 06:00:00,27,68,1011,7,0.0,Sunny
Chhattisgarh,2018-09-28 09:00:00,32,54,1011,11,0.0,Sunny
Chhattisgarh,2018-09-28 12:00:00,33,46,1008,10,0.0,Sunny
Chhattisgarh,2018-09-28 15:00:00,32,58,1008,10,0.0,Sunny
Chhattisgarh,2018-09-28 18:00:00,28,62,1010,11,0.0,Clear
Chhattisgarh,2018-09-28 21:00:00,26,67,1011,5,0.0,Clear
Chhattisgarh,2018-09-29 00:00:00,26,70,1010,8,0.0,Clear
Chhattisgarh,2018-09-29 03:00:00,25,72,1011,4,0.0,Clear
Chhattisgarh,2018-09-29 06:00:00,27,65,1012,5,0.0,Sunny
Chhattisgarh,2018-09-29 09:00:00,31,52,1011,8,0.0,Sunny
Chhattisgarh,2018-09-29 12:00:00,34,46,1009,14,0.0,Sunny
Chhattisgarh,2018-09-29 15:00:00,32,58,1009,11,0.0,Sunny
Chhattisgarh,2018-09-29 18:00:00,28,60,1010,7,0.0,Clear
Chhattisgarh,2018-09-29 21:00:00,27,64,1010,7,0.0,Clear
Chhattisgarh,2018-09-30 00:00:00,26,67,1010,9,0.0,Clear
Chhattisgarh,2018-09-30 03:00:00,25,68,1011,4,0.0,Clear
Chhattisgarh,2018-09-30 06:00:00,25,62,1012,4,0.0,Sunny
Chhattisgarh,2018-09-30 09:00:00,31,49,1011,8,0.0,Sunny
Chhattisgarh,2018-09-30 12:00:00,33,45,1008,9,0.0,Sunny
Chhattisgarh,2018-09-30 15:00:00,32,60,1008,12,0.0,Sunny
Chhattisgarh,2018-09-30 18:00:00,29,62,1009,12,0.0,Clear
Chhattisgarh,2018-09-30 21:00:00,27,67,1010,6,0.0,Clear
Chhattisgarh,2018-10-01 00:00:00,25,70,1010,6,0.0,Clear
Chhattisgarh,2018-10-01 03:00:00,25,73,1011,3,0.0,Clear
Chhattisgarh,2018-10-01 06:00:00,25,65,1011,5,0.0,Sunny
Chhattisgarh,2018-10-01 09:00:00,32,49,1010,7,0.0,Sunny
Chhattisgarh,2018-10-01 12:00:00,33,43,1009,6,0.0,Sunny
Chhattisgarh,2018-10-01 15:00:00,32,56,1008,8,0.0,Sunny
Chhattisgarh,2018-10-01 18:00:00,28,58,1010,9,0.0,Clear
Chhattisgarh,2018-10-01 21:00:00,27,64,1011,6,0.0,Clear
Chhattisgarh,2018-10-02 00:00:00,25,70,1011,9,0.0,Clear
Chhattisgarh,2018-10-02 03:00:00,23,73,1012,6,0.0,Clear
Chhattisgarh,2018-10-02 06:00:00,25,65,1012,0,0.0,Sunny
Chhattisgarh,2018-10-02 09:00:00,31,51,1011,9,0.0,Sunny
Chhattisgarh,2018-10-02 12:00:00,34,44,1009,11,0.0,Sunny
Chhattisgarh,2018-10-02 15:00:00,32,58,1009,5,0.0,Sunny
Chhattisgarh,2018-10-02 18:00:00,29,60,1011,10,0.0,Clear
Chhattisgarh,2018-10-02 21:00:00,27,66,1011,6,0.0,Clear
Chhattisgarh,2018-10-03 00:00:00,25,71,1011,9,0.0,Clear
Chhattisgarh,2018-10-03 03:00:00,24,73,1011,7,0.0,Clear
Chhattisgarh,2018-10-03 06:00:00,25,66,1012,7,0.0,Sunny
Chhattisgarh,2018-10-03 09:00:00,32,50,1011,9,0.0,Sunny
Chhattisgarh,2018-10-03 12:00:00,34,41,1009,7,0.0,Sunny
Chhattisgarh,2018-10-03 15:00:00,32,54,1009,9,0.0,Sunny
Chhattisgarh,2018-10-03 18:00:00,29,54,1011,10,0.0,Clear
Chhattisgarh,2018-10-03 21:00:00,26,59,1011,7,0.0,Clear
Chhattisgarh,2018-10-04 00:00:00,25,66,1011,6,0.0,Clear
Chhattisgarh,2018-10-04 03:00:00,23,68,1012,7,0.0,Clear
Chhattisgarh,2018-10-04 06:00:00,25,63,1013,4,0.0,Sunny
Chhattisgarh,2018-10-04 09:00:00,32,48,1011,7,0.0,Sunny
Chhattisgarh,2018-10-04 12:00:00,34,41,1010,10,0.0,Sunny
Chhattisgarh,2018-10-04 15:00:00,32,54,1009,9,0.0,Sunny
Chhattisgarh,2018-10-04 18:00:00,29,60,1011,8,0.0,Clear
Chhattisgarh,2018-10-04 21:00:00,26,65,1012,6,0.0,Clear
Chhattisgarh,2018-10-05 00:00:00,25,70,1012,7,0.0,Clear
Chhattisgarh,2018-10-05 03:00:00,23,72,1012,5,0.0,Clear
Chhattisgarh,2018-10-05 06:00:00,25,63,1013,4,0.0,Sunny
Chhattisgarh,2018-10-05 09:00:00,31,50,1012,5,0.0,Sunny
Chhattisgarh,2018-10-05 12:00:00,34,43,1010,11,0.0,Sunny
Chhattisgarh,2018-10-05 15:00:00,31,55,1010,8,0.0,Sunny
Chhattisgarh,2018-10-05 18:00:00,29,58,1011,9,0.0,Clear
Chhattisgarh,2018-10-05 21:00:00,27,62,1011,7,0.0,Clear
Chhattisgarh,2018-10-06 00:00:00,25,68,1011,6,0.0,Clear
Chhattisgarh,2018-10-06 03:00:00,24,70,1012,4,0.0,Clear
Chhattisgarh,2018-10-06 06:00:00,25,67,1013,4,0.0,Sunny
Chhattisgarh,2018-10-06 09:00:00,31,51,1012,8,0.0,Sunny
Chhattisgarh,2018-10-06 12:00:00,34,39,1010,14,0.0,Sunny
Chhattisgarh,2018-10-06 15:00:00,31,54,1010,12,0.0,Sunny
Chhattisgarh,2018-10-06 18:00:00,28,56,1011,8,0.0,Clear
Chhattisgarh,2018-10-06 21:00:00,25,59,1012,4,0.0,Clear
Chhattisgarh,2018-10-07 00:00:00,24,66,1012,8,0.0,Clear
Chhattisgarh,2018-10-07 03:00:00,23,69,1013,2,0.0,Clear
Chhattisgarh,2018-10-07 06:00:00,24,63,1013,5,0.0,Sunny
Chhattisgarh,2018-10-07 09:00:00,31,48,1012,9,0.0,Sunny
Chhattisgarh,2018-10-07 12:00:00,34,37,1009,10,0.0,Sunny
Chhattisgarh,2018-10-07 15:00:00,31,51,1009,12,0.0,Sunny
Chhattisgarh,2018-10-07 18:00:00,28,51,1010,9,0.0,Clear
Chhattisgarh,2018-10-07 21:00:00,25,56,1011,4,0.0,Clear
Chhattisgarh,2018-10-08 00:00:00,24,63,1012,6,0.0,Clear
Chhattisgarh,2018-10-08 03:00:00,23,66,1012,6,0.0,Clear
Chhattisgarh,2018-10-08 06:00:00,24,59,1012,4,0.0,Sunny
Chhattisgarh,2018-10-08 09:00:00,31,45,1011,3,0.0,Sunny
Chhattisgarh,2018-10-08 12:00:00,34,35,1009,12,0.0,Sunny
Chhattisgarh,2018-10-08 15:00:00,30,50,1008,12,0.0,Sunny
Chhattisgarh,2018-10-08 18:00:00,27,52,1009,8,0.0,Clear
Chhattisgarh,2018-10-08 21:00:00,25,57,1010,11,0.0,Clear
Tripura,2018-09-12 00:00:00,25,96,1007,20,0.0,Partly cloudy
Tripura,2018-09-12 03:00:00,25,94,1008,18,0.4,Patchy rain possible
Tripura,2018-09-12 06:00:00,27,85,1008,24,0.3,Patchy rain possible
Tripura,2018-09-12 09:00:00,30,79,1007,23,1.2,Heavy rain at times
Tripura,2018-09-12 12:00:00,29,83,1006,26,4.4,Moderate or heavy rain shower
Tripura,2018-09-12 15:00:00,28,88,1004,32,0.7,Moderate rain at times
Tripura,2018-09-12 18:00:00,26,93,1006,21,0.0,Partly cloudy
Tripura,2018-09-12 21:00:00,25,96,1006,19,0.0,Partly cloudy
Tripura,2018-09-13 00:00:00,25,97,1005,21,0.0,Cloudy
Tripura,2018-09-13 03:00:00,25,97,1005,18,0.0,Cloudy
Tripura,2018-09-13 06:00:00,27,86,1006,25,0.0,Partly cloudy
Tripura,2018-09-13 09:00:00,31,71,1005,24,0.1,Patchy rain possible
Tripura,2018-09-13 12:00:00,31,77,1004,22,0.0,Sunny
Tripura,2018-09-13 15:00:00,29,82,1003,21,0.4,Patchy rain possible
Tripura,2018-09-13 18:00:00,27,89,1006,14,0.0,Partly cloudy
Tripura,2018-09-13 21:00:00,26,94,1007,16,0.0,Overcast
Tripura,2018-09-14 00:00:00,25,94,1006,16,0.0,Clear
Tripura,2018-09-14 03:00:00,25,94,1007,10,0.0,Overcast
Tripura,2018-09-14 06:00:00,28,81,1008,17,0.1,Patchy rain possible
Tripura,2018-09-14 09:00:00,30,71,1006,20,1.5,Heavy rain at times
Tripura,2018-09-14 12:00:00,31,76,1006,20,1.9,Moderate or heavy rain shower
Tripura,2018-09-14 15:00:00,29,82,1005,13,0.0,Partly cloudy
Tripura,2018-09-14 18:00:00,28,85,1007,10,0.0,Clear
Tripura,2018-09-14 21:00:00,26,89,1008,10,0.0,Partly cloudy
Tripura,2018-09-15 00:00:00,26,91,1007,10,0.0,Clear
Tripura,2018-09-15 03:00:00,26,92,1008,7,0.0,Clear
Tripura,2018-09-15 06:00:00,29,74,1008,7,0.0,Sunny
Tripura,2018-09-15 09:00:00,32,60,1007,12,0.1,Patchy rain possible
Tripura,2018-09-15 12:00:00,33,66,1005,14,0.1,Patchy rain possible
Tripura,2018-09-15 15:00:00,31,73,1004,12,2.0,Moderate or heavy rain shower
Tripura,2018-09-15 18:00:00,29,76,1006,12,0.5,Moderate rain at times
Tripura,2018-09-15 21:00:00,28,82,1006,10,0.0,Clear
Tripura,2018-09-16 00:00:00,27,83,1005,7,0.0,Clear
Tripura,2018-09-16 03:00:00,26,85,1006,1,0.0,Partly cloudy
Tripura,2018-09-16 06:00:00,29,74,1006,4,0.0,Partly cloudy
Tripura,2018-09-16 09:00:00,32,57,1005,11,0.1,Patchy rain possible
Tripura,2018-09-16 12:00:00,33,63,1003,12,0.0,Sunny
Tripura,2018-09-16 15:00:00,31,68,1001,13,2.2,Moderate or heavy rain shower
Tripura,2018-09-16 18:00:00,30,71,1003,13,0.0,Clear
Tripura,2018-09-16 21:00:00,28,74,1004,9,0.0,Clear
Tripura,2018-09-17 00:00:00,27,79,1003,2,0.0,Clear
Tripura,2018-09-17 03:00:00,27,84,1004,1,0.0,Clear
Tripura,2018-09-17 06:00:00,30,67,1004,4,0.0,Sunny
Tripura,2018-09-17 09:00:00,34,53,1002,13,0.1,Patchy rain possible
Tripura,2018-09-17 12:00:00,34,58,1001,13,0.0,Sunny
Tripura,2018-09-17 15:00:00,33,64,1000,10,0.0,Cloudy
Tripura,2018-09-17 18:00:00,31,69,1002,9,0.0,Clear
Tripura,2018-09-17 21:00:00,29,74,1004,4,0.0,Clear
Tripura,2018-09-18 00:00:00,28,77,1003,4,0.0,Cloudy
Tripura,2018-09-18 03:00:00,28,82,1004,5,0.0,Clear
Tripura,2018-09-18 06:00:00,29,67,1004,9,0.0,Sunny
Tripura,2018-09-18 09:00:00,34,53,1003,13,0.1,Patchy rain possible
Tripura,2018-09-18 12:00:00,35,59,1001,12,0.1,Patchy rain possible
Tripura,2018-09-18 15:00:00,33,65,1000,14,0.0,Sunny
Tripura,2018-09-18 18:00:00,30,68,1003,11,0.0,Clear
Tripura,2018-09-18 21:00:00,29,69,1004,6,0.0,Cloudy
Tripura,2018-09-19 00:00:00,29,73,1004,7,0.0,Clear
Tripura,2018-09-19 03:00:00,28,78,1004,8,0.0,Cloudy
Tripura,2018-09-19 06:00:00,30,68,1004,11,0.0,Sunny
Tripura,2018-09-19 09:00:00,33,54,1004,14,0.0,Sunny
Tripura,2018-09-19 12:00:00,35,59,1001,21,0.0,Partly cloudy
Tripura,2018-09-19 15:00:00,33,64,1000,16,0.0,Partly cloudy
Tripura,2018-09-19 18:00:00,31,72,1003,8,0.0,Clear
Tripura,2018-09-19 21:00:00,29,80,1004,5,0.0,Cloudy
Tripura,2018-09-20 00:00:00,27,89,1004,17,0.0,Cloudy
Tripura,2018-09-20 03:00:00,26,90,1006,13,1.1,Heavy rain at times
Tripura,2018-09-20 06:00:00,28,79,1007,11,3.1,Moderate or heavy rain shower
Tripura,2018-09-20 09:00:00,30,69,1006,15,0.1,Patchy rain possible
Tripura,2018-09-20 12:00:00,31,75,1006,19,0.5,Moderate rain at times
Tripura,2018-09-20 15:00:00,30,82,1005,17,0.1,Patchy rain possible
Tripura,2018-09-20 18:00:00,28,83,1007,17,1.6,Moderate or heavy rain shower
Tripura,2018-09-20 21:00:00,27,89,1008,11,0.0,Partly cloudy
Tripura,2018-09-21 00:00:00,25,95,1007,11,0.0,Clear
Tripura,2018-09-21 03:00:00,25,95,1008,19,0.1,Patchy rain possible
Tripura,2018-09-21 06:00:00,28,72,1011,9,0.0,Sunny
Tripura,2018-09-21 09:00:00,32,57,1010,20,0.0,Sunny
Tripura,2018-09-21 12:00:00,31,68,1009,29,0.5,Moderate rain at times
Tripura,2018-09-21 15:00:00,29,79,1009,29,1.6,Moderate or heavy rain shower
Tripura,2018-09-21 18:00:00,27,86,1012,13,0.0,Clear
Tripura,2018-09-21 21:00:00,26,88,1013,10,0.0,Cloudy
Tripura,2018-09-22 00:00:00,25,91,1012,9,0.0,Partly cloudy
Tripura,2018-09-22 03:00:00,25,92,1013,7,0.0,Partly cloudy
Tripura,2018-09-22 06:00:00,28,74,1014,7,0.0,Partly cloudy
Tripura,2018-09-22 09:00:00,31,61,1012,12,0.0,Partly cloudy
Tripura,2018-09-22 12:00:00,31,69,1011,12,0.3,Patchy rain possible
Tripura,2018-09-22 15:00:00,29,77,1010,11,0.7,Moderate rain at times
Tripura,2018-09-22 18:00:00,28,81,1012,8,0.0,Clear
Tripura,2018-09-22 21:00:00,27,86,1013,11,0.0,Clear
Tripura,2018-09-23 00:00:00,26,91,1012,9,0.0,Clear
Tripura,2018-09-23 03:00:00,26,90,1012,3,0.0,Partly cloudy
Tripura,2018-09-23 06:00:00,29,75,1013,7,0.0,Sunny
Tripura,2018-09-23 09:00:00,32,60,1012,11,0.1,Patchy rain possible
Tripura,2018-09-23 12:00:00,32,65,1010,16,0.0,Overcast
Tripura,2018-09-23 15:00:00,30,70,1009,16,0.1,Patchy rain possible
Tripura,2018-09-23 18:00:00,28,77,1011,3,0.0,Clear
Tripura,2018-09-23 21:00:00,28,80,1011,5,0.0,Partly cloudy
Tripura,2018-09-24 00:00:00,27,84,1010,7,0.0,Clear
Tripura,2018-09-24 03:00:00,26,87,1010,10,0.0,Partly cloudy
Tripura,2018-09-24 06:00:00,29,75,1010,12,0.0,Sunny
Tripura,2018-09-24 09:00:00,31,66,1009,20,0.1,Patchy rain possible
Tripura,2018-09-24 12:00:00,31,68,1008,22,0.4,Patchy rain possible
Tripura,2018-09-24 15:00:00,30,69,1007,17,0.0,Sunny
Tripura,2018-09-24 18:00:00,28,79,1009,10,0.0,Clear
Tripura,2018-09-24 21:00:00,26,87,1009,12,0.0,Partly cloudy
Tripura,2018-09-25 00:00:00,26,91,1008,15,0.0,Partly cloudy
Tripura,2018-09-25 03:00:00,25,93,1009,14,0.1,Patchy rain possible
Tripura,2018-09-25 06:00:00,28,78,1010,19,0.2,Patchy rain possible
Tripura,2018-09-25 09:00:00,29,66,1009,17,0.2,Patchy rain possible
Tripura,2018-09-25 12:00:00,30,69,1007,24,0.6,Moderate rain at times
Tripura,2018-09-25 15:00:00,30,73,1006,15,0.2,Patchy rain possible
Tripura,2018-09-25 18:00:00,26,86,1007,17,0.0,Clear
Tripura,2018-09-25 21:00:00,25,92,1008,14,0.0,Clear
Tripura,2018-09-26 00:00:00,25,95,1007,15,0.0,Partly cloudy
Tripura,2018-09-26 03:00:00,25,95,1008,13,0.0,Cloudy
Tripura,2018-09-26 06:00:00,27,76,1009,17,0.0,Partly cloudy
Tripura,2018-09-26 09:00:00,31,67,1008,16,0.1,Patchy rain possible
Tripura,2018-09-26 12:00:00,31,73,1007,19,0.3,Patchy rain possible
Tripura,2018-09-26 15:00:00,29,79,1006,18,0.3,Patchy rain possible
Tripura,2018-09-26 18:00:00,27,86,1008,11,0.0,Partly cloudy
Tripura,2018-09-26 21:00:00,26,93,1009,15,0.0,Partly cloudy
Tripura,2018-09-27 00:00:00,25,96,1007,11,0.0,Cloudy
Tripura,2018-09-27 03:00:00,26,95,1008,11,1.5,Heavy rain at times
Tripura,2018-09-27 06:00:00,28,77,1009,13,0.2,Patchy rain possible
Tripura,2018-09-27 09:00:00,31,62,1008,13,0.1,Patchy rain possible
Tripura,2018-09-27 12:00:00,31,73,1007,17,0.2,Patchy rain possible
Tripura,2018-09-27 15:00:00,30,84,1006,21,2.5,Moderate or heavy rain shower
Tripura,2018-09-27 18:00:00,28,87,1009,10,0.0,Clear
Tripura,2018-09-27 21:00:00,27,90,1009,6,0.0,Clear
Tripura,2018-09-28 00:00:00,26,93,1009,5,0.0,Clear
Tripura,2018-09-28 03:00:00,26,94,1009,5,0.0,Clear
Tripura,2018-09-28 06:00:00,27,78,1010,5,0.0,Sunny
Tripura,2018-09-28 09:00:00,32,61,1009,12,0.0,Partly cloudy
Tripura,2018-09-28 12:00:00,32,66,1008,10,0.1,Patchy rain possible
Tripura,2018-09-28 15:00:00,31,70,1007,15,1.4,Heavy rain at times
Tripura,2018-09-28 18:00:00,28,75,1009,4,0.0,Clear
Tripura,2018-09-28 21:00:00,27,79,1009,7,0.0,Clear
Tripura,2018-09-29 00:00:00,27,84,1009,7,0.0,Clear
Tripura,2018-09-29 03:00:00,26,87,1009,7,0.0,Overcast
Tripura,2018-09-29 06:00:00,29,73,1010,4,0.0,Partly cloudy
Tripura,2018-09-29 09:00:00,33,58,1009,10,0.0,Cloudy
Tripura,2018-09-29 12:00:00,32,65,1007,14,0.1,Patchy rain possible
Tripura,2018-09-29 15:00:00,30,72,1007,15,0.0,Sunny
Tripura,2018-09-29 18:00:00,28,78,1008,6,0.0,Clear
Tripura,2018-09-29 21:00:00,28,81,1009,10,0.0,Overcast
Tripura,2018-09-30 00:00:00,27,85,1008,10,0.0,Partly cloudy
Tripura,2018-09-30 03:00:00,26,87,1009,6,0.0,Partly cloudy
Tripura,2018-09-30 06:00:00,29,69,1009,7,0.1,Patchy rain possible
Tripura,2018-09-30 09:00:00,32,57,1009,9,0.1,Patchy rain possible
Tripura,2018-09-30 12:00:00,31,63,1007,14,0.1,Patchy rain possible
Tripura,2018-09-30 15:00:00,31,68,1006,16,0.0,Cloudy
Tripura,2018-09-30 18:00:00,28,72,1008,8,0.0,Clear
Tripura,2018-09-30 21:00:00,27,77,1009,9,0.0,Partly cloudy
Tripura,2018-10-01 00:00:00,26,81,1008,10,0.0,Partly cloudy
Tripura,2018-10-01 03:00:00,25,84,1009,4,0.0,Partly cloudy
Tripura,2018-10-01 06:00:00,29,69,1010,9,0.0,Partly cloudy
Tripura,2018-10-01 09:00:00,32,53,1009,11,0.2,Patchy rain possible
Tripura,2018-10-01 12:00:00,32,57,1008,9,0.0,Partly cloudy
Tripura,2018-10-01 15:00:00,31,62,1007,15,0.0,Sunny
Tripura,2018-10-01 18:00:00,28,68,1009,4,0.0,Clear
Tripura,2018-10-01 21:00:00,27,74,1010,11,0.0,Clear
Tripura,2018-10-02 00:00:00,26,83,1009,10,0.0,Clear
Tripura,2018-10-02 03:00:00,25,87,1011,10,0.0,Clear
Tripura,2018-10-02 06:00:00,28,64,1011,9,0.0,Sunny
Tripura,2018-10-02 09:00:00,32,44,1010,13,0.0,Partly cloudy
Tripura,2018-10-02 12:00:00,31,51,1008,10,0.0,Partly cloudy
Tripura,2018-10-02 15:00:00,30,58,1007,14,0.0,Sunny
Tripura,2018-10-02 18:00:00,28,62,1009,5,0.0,Partly cloudy
Tripura,2018-10-02 21:00:00,26,68,1009,14,0.0,Partly cloudy
Tripura,2018-10-03 00:00:00,25,77,1009,10,0.0,Partly cloudy
Tripura,2018-10-03 03:00:00,24,84,1010,7,0.0,Partly cloudy
Tripura,2018-10-03 06:00:00,28,69,1011,12,0.0,Sunny
Tripura,2018-10-03 09:00:00,32,57,1010,14,0.0,Overcast
Tripura,2018-10-03 12:00:00,31,60,1009,16,0.0,Sunny
Tripura,2018-10-03 15:00:00,30,62,1008,10,0.0,Sunny
Tripura,2018-10-03 18:00:00,29,70,1009,8,0.0,Clear
Tripura,2018-10-03 21:00:00,26,75,1010,10,0.0,Clear
Tripura,2018-10-04 00:00:00,25,81,1010,10,0.0,Clear
Tripura,2018-10-04 03:00:00,24,83,1011,8,0.0,Clear
Tripura,2018-10-04 06:00:00,28,72,1011,9,0.0,Sunny
Tripura,2018-10-04 09:00:00,33,50,1011,9,0.0,Sunny
Tripura,2018-10-04 12:00:00,32,55,1008,11,0.0,Sunny
Tripura,2018-10-04 15:00:00,30,61,1008,13,0.2,Patchy rain possible
Tripura,2018-10-04 18:00:00,28,69,1010,8,0.0,Clear
Tripura,2018-10-04 21:00:00,26,73,1011,8,0.0,Clear
Tripura,2018-10-05 00:00:00,25,78,1010,7,0.0,Clear
Tripura,2018-10-05 03:00:00,24,81,1011,6,0.0,Clear
Tripura,2018-10-05 06:00:00,27,68,1012,8,0.0,Sunny
Tripura,2018-10-05 09:00:00,32,51,1011,11,0.0,Cloudy
Tripura,2018-10-05 12:00:00,32,57,1009,9,0.1,Patchy rain possible
Tripura,2018-10-05 15:00:00,29,63,1008,8,0.1,Patchy rain possible
Tripura,2018-10-05 18:00:00,27,68,1009,4,0.0,Clear
Tripura,2018-10-05 21:00:00,26,73,1010,7,0.0,Clear
Tripura,2018-10-06 00:00:00,25,80,1010,8,0.0,Partly cloudy
Tripura,2018-10-06 03:00:00,24,84,1011,10,0.0,Clear
Tripura,2018-10-06 06:00:00,27,70,1011,11,0.0,Sunny
Tripura,2018-10-06 09:00:00,32,51,1011,14,0.2,Patchy rain possible
Tripura,2018-10-06 12:00:00,31,57,1009,15,0.9,Moderate rain at times
Tripura,2018-10-06 15:00:00,30,63,1008,10,0.0,Sunny
Tripura,2018-10-06 18:00:00,27,71,1010,6,0.0,Clear
Tripura,2018-10-06 21:00:00,26,76,1011,4,0.0,Clear
Tripura,2018-10-07 00:00:00,25,82,1010,10,0.0,Clear
Tripura,2018-10-07 03:00:00,24,85,1011,4,0.0,Clear
Tripura,2018-10-07 06:00:00,28,72,1012,6,0.0,Sunny
Tripura,2018-10-07 09:00:00,32,50,1011,13,0.0,Sunny
Tripura,2018-10-07 12:00:00,31,56,1009,16,0.3,Patchy rain possible
Tripura,2018-10-07 15:00:00,30,62,1008,11,0.0,Sunny
Tripura,2018-10-07 18:00:00,27,70,1010,6,0.0,Clear
Tripura,2018-10-07 21:00:00,25,75,1011,6,0.0,Partly cloudy
Tripura,2018-10-08 00:00:00,24,78,1010,7,0.0,Partly cloudy
Tripura,2018-10-08 03:00:00,23,81,1011,4,0.0,Clear
Tripura,2018-10-08 06:00:00,27,66,1011,5,0.0,Sunny
Tripura,2018-10-08 09:00:00,32,48,1010,13,0.1,Patchy rain possible
Tripura,2018-10-08 12:00:00,31,54,1008,10,0.0,Sunny
Tripura,2018-10-08 15:00:00,30,59,1008,13,0.0,Sunny
Tripura,2018-10-08 18:00:00,27,64,1009,3,0.0,Clear
Tripura,2018-10-08 21:00:00,25,69,1010,9,0.0,Clear
Telangana,2018-09-12 00:00:00,25,65,1010,3,0.0,Clear
Telangana,2018-09-12 03:00:00,24,66,1010,11,0.3,Patchy rain possible
Telangana,2018-09-12 06:00:00,24,58,1011,13,0.1,Patchy rain possible
Telangana,2018-09-12 09:00:00,28,45,1012,19,0.0,Partly cloudy
Telangana,2018-09-12 12:00:00,30,41,1009,19,0.2,Patchy rain possible
Telangana,2018-09-12 15:00:00,29,53,1007,18,0.0,Partly cloudy
Telangana,2018-09-12 18:00:00,27,62,1008,12,0.0,Cloudy
Telangana,2018-09-12 21:00:00,26,63,1008,8,0.0,Clear
Telangana,2018-09-13 00:00:00,24,67,1007,8,0.0,Partly cloudy
Telangana,2018-09-13 03:00:00,23,69,1008,3,0.0,Partly cloudy
Telangana,2018-09-13 06:00:00,24,58,1009,8,0.0,Sunny
Telangana,2018-09-13 09:00:00,29,50,1010,13,0.1,Patchy rain possible
Telangana,2018-09-13 12:00:00,31,45,1008,15,0.0,Cloudy
Telangana,2018-09-13 15:00:00,31,50,1007,15,0.0,Partly cloudy
Telangana,2018-09-13 18:00:00,29,61,1008,12,0.0,Clear
Telangana,2018-09-13 21:00:00,26,65,1009,8,0.0,Clear
Telangana,2018-09-14 00:00:00,24,68,1008,5,0.0,Clear
Telangana,2018-09-14 03:00:00,23,70,1008,6,0.0,Clear
Telangana,2018-09-14 06:00:00,25,61,1009,7,0.0,Sunny
Telangana,2018-09-14 09:00:00,29,39,1009,13,0.1,Patchy rain possible
Telangana,2018-09-14 12:00:00,32,35,1008,13,0.0,Sunny
Telangana,2018-09-14 15:00:00,31,39,1008,14,0.0,Sunny
Telangana,2018-09-14 18:00:00,29,56,1009,12,0.0,Clear
Telangana,2018-09-14 21:00:00,27,62,1010,7,0.0,Clear
Telangana,2018-09-15 00:00:00,26,66,1009,6,0.0,Clear
Telangana,2018-09-15 03:00:00,25,69,1009,4,0.0,Clear
Telangana,2018-09-15 06:00:00,25,58,1011,4,0.0,Sunny
Telangana,2018-09-15 09:00:00,28,41,1011,15,4.3,Moderate or heavy rain shower
Telangana,2018-09-15 12:00:00,31,40,1009,17,0.1,Patchy rain possible
Telangana,2018-09-15 15:00:00,31,46,1007,18,0.0,Partly cloudy
Telangana,2018-09-15 18:00:00,28,62,1008,18,0.0,Clear
Telangana,2018-09-15 21:00:00,26,66,1009,12,0.0,Clear
Telangana,2018-09-16 00:00:00,24,65,1008,12,0.0,Clear
Telangana,2018-09-16 03:00:00,24,66,1008,10,0.0,Clear
Telangana,2018-09-16 06:00:00,26,60,1009,13,0.0,Sunny
Telangana,2018-09-16 09:00:00,30,45,1009,22,0.0,Partly cloudy
Telangana,2018-09-16 12:00:00,32,46,1007,27,0.0,Partly cloudy
Telangana,2018-09-16 15:00:00,31,53,1006,23,0.0,Partly cloudy
